"ref_area.label","source.label","indicator.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2017",380.954,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",4882.423,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2017",3895.042,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2017",593.611,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",57.805,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2016",1569.233,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2016",78.276,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",6106.254,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2016",7249.378,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2016",955.888,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",1311.21,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2016",3348.231,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2016",397.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",4775.254,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2016",3888.655,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2016",555.996,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",54.057,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2015",1712.78,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2015",81.616,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",6019.124,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2015",7069.397,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2015",986.961,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",1248.85,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2015",3209.928,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2015",425.089,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",4754.848,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2015",3849.523,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2015",560.557,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",3.965,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2020",9.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2020",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",367.965,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2020",615.369,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2020",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",30.854,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2020",126.956,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2020",3.441,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",335.803,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2020",483.077,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2020",28.052,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",3.671,,,,"Repository: ILO-STATISTICS - Micro data processing"
